"ndc","type","detail","Created_date"
"5527","onkz","Duderstadt","2018-03-08T12:14:34.847Z"
"5528","onkz","Gieboldehausen","2018-03-08T12:14:34.847Z"
"5529","onkz","Rhumspringe","2018-03-08T12:14:34.847Z"
"5531","onkz","Holzminden","2018-03-08T12:14:34.847Z"
"5532","onkz","Stadtoldendorf","2018-03-08T12:14:34.847Z"
"5533","onkz","Bodenwerder","2018-03-08T12:14:34.847Z"
"5534","onkz","Eschershausen a d Lenne","2018-03-08T12:14:34.847Z"
"5535","onkz","Polle","2018-03-08T12:14:34.847Z"
"5536","onkz","Holzminden-Neuhaus","2018-03-08T12:14:34.847Z"
"5541","onkz","Hann. Münden","2018-03-08T12:14:34.847Z"
"5542","onkz","Witzenhausen","2018-03-08T12:14:34.847Z"
"5543","onkz","Staufenberg Niedersachs","2018-03-08T12:14:34.847Z"
"5544","onkz","Reinhardshagen","2018-03-08T12:14:34.847Z"
"5545","onkz","Hedemünden","2018-03-08T12:14:34.847Z"
"5546","onkz","Scheden","2018-03-08T12:14:34.847Z"
"5551","onkz","Northeim","2018-03-08T12:14:34.847Z"
"5552","onkz","Katlenburg","2018-03-08T12:14:34.847Z"
"5553","onkz","Kalefeld","2018-03-08T12:14:34.847Z"
"5554","onkz","Moringen","2018-03-08T12:14:34.847Z"
"5555","onkz","Moringen-Fredelsloh","2018-03-08T12:14:34.847Z"
"5556","onkz","Lindau Harz","2018-03-08T12:14:34.847Z"
"5561","onkz","Einbeck","2018-03-08T12:14:34.847Z"
"5562","onkz","Dassel-Markoldendorf","2018-03-08T12:14:34.847Z"
"5563","onkz","Kreiensen","2018-03-08T12:14:34.847Z"
"5564","onkz","Dassel","2018-03-08T12:14:34.847Z"
"5565","onkz","Einbeck-Wenzen","2018-03-08T12:14:34.847Z"
"5571","onkz","Uslar","2018-03-08T12:14:34.847Z"
"5572","onkz","Bodenfelde","2018-03-08T12:14:34.847Z"
"5573","onkz","Uslar-Volpriehausen","2018-03-08T12:14:34.847Z"
"5574","onkz","Oberweser","2018-03-08T12:14:34.847Z"
"5582","onkz","Sankt Andreasberg","2018-03-08T12:14:34.847Z"
"5583","onkz","Braunlage-Hohegeiss","2018-03-08T12:14:34.847Z"
"5584","onkz","Hattorf am Harz","2018-03-08T12:14:34.847Z"
"5585","onkz","Herzberg-Sieber","2018-03-08T12:14:34.847Z"
"5586","onkz","Wieda","2018-03-08T12:14:34.847Z"
"5592","onkz","Gleichen-Bremke","2018-03-08T12:14:34.847Z"
"5593","onkz","Bovenden-Lenglern","2018-03-08T12:14:34.847Z"
"5594","onkz","Bovenden-Reyershausen","2018-03-08T12:14:34.847Z"
"5601","onkz","Schauenburg","2018-03-08T12:14:34.847Z"
"5602","onkz","Hessisch Lichtenau","2018-03-08T12:14:34.847Z"
"5603","onkz","Gudensberg","2018-03-08T12:14:34.847Z"
"5604","onkz","Grossalmerode","2018-03-08T12:14:34.847Z"
"5605","onkz","Kaufungen Hess","2018-03-08T12:14:34.847Z"
"5606","onkz","Zierenberg","2018-03-08T12:14:34.847Z"
"5607","onkz","Fuldatal","2018-03-08T12:14:34.847Z"
"5608","onkz","Söhrewald","2018-03-08T12:14:34.847Z"
"5609","onkz","Ahnatal","2018-03-08T12:14:34.847Z"
"561","onkz","Kassel","2018-03-08T12:14:34.847Z"
"5621","onkz","Bad Wildungen","2018-03-08T12:14:34.847Z"
"5622","onkz","Fritzlar","2018-03-08T12:14:34.847Z"
"5623","onkz","Edertal","2018-03-08T12:14:34.847Z"
"5624","onkz","Bad Emstal","2018-03-08T12:14:34.847Z"
"5625","onkz","Naumburg Hess","2018-03-08T12:14:34.847Z"
"5626","onkz","Bad Zwesten","2018-03-08T12:14:34.847Z"
"5631","onkz","Korbach","2018-03-08T12:14:34.847Z"
"5632","onkz","Willingen Upland","2018-03-08T12:14:34.847Z"
"5633","onkz","Diemelsee","2018-03-08T12:14:34.847Z"
"5634","onkz","Waldeck-Sachsenhausen","2018-03-08T12:14:34.847Z"
"5635","onkz","Vöhl","2018-03-08T12:14:34.847Z"
"5636","onkz","Lichtenfels-Goddelsheim","2018-03-08T12:14:34.847Z"
"5641","onkz","Warburg","2018-03-08T12:14:34.847Z"
"5642","onkz","Warburg-Scherfede","2018-03-08T12:14:34.847Z"
"5643","onkz","Borgentreich","2018-03-08T12:14:34.847Z"
"5644","onkz","Willebadessen-Peckelsheim","2018-03-08T12:14:34.847Z"
"5645","onkz","Borgentreich-Borgholz","2018-03-08T12:14:34.847Z"
"5646","onkz","Willebadessen","2018-03-08T12:14:34.847Z"
"5647","onkz","Lichtenau-Kleinenberg","2018-03-08T12:14:34.847Z"
"5648","onkz","Brakel-Gehrden","2018-03-08T12:14:34.847Z"
"5650","onkz","Cornberg","2018-03-08T12:14:34.847Z"
"5651","onkz","Eschwege","2018-03-08T12:14:34.847Z"
"5652","onkz","Bad Sooden-Allendorf","2018-03-08T12:14:34.847Z"
"5653","onkz","Sontra","2018-03-08T12:14:34.847Z"
"5654","onkz","Herleshausen","2018-03-08T12:14:34.847Z"
"5655","onkz","Wanfried","2018-03-08T12:14:34.847Z"
"5656","onkz","Waldkappel","2018-03-08T12:14:34.847Z"
"5657","onkz","Meissner","2018-03-08T12:14:34.847Z"
"5658","onkz","Wehretal","2018-03-08T12:14:34.847Z"
"5659","onkz","Ringgau","2018-03-08T12:14:34.847Z"
"5661","onkz","Melsungen","2018-03-08T12:14:34.847Z"
"5662","onkz","Felsberg Hess","2018-03-08T12:14:34.847Z"
"5663","onkz","Spangenberg","2018-03-08T12:14:34.847Z"
"5664","onkz","Morschen","2018-03-08T12:14:34.847Z"
"5665","onkz","Guxhagen","2018-03-08T12:14:34.847Z"
"5671","onkz","Hofgeismar","2018-03-08T12:14:34.847Z"
"5672","onkz","Bad Karlshafen","2018-03-08T12:14:34.847Z"
"5673","onkz","Immenhausen Hess","2018-03-08T12:14:34.847Z"
"5674","onkz","Grebenstein","2018-03-08T12:14:34.847Z"
"5675","onkz","Trendelburg","2018-03-08T12:14:34.847Z"
"5676","onkz","Liebenau Hess","2018-03-08T12:14:34.847Z"
"5677","onkz","Calden-Westuffeln","2018-03-08T12:14:34.847Z"
"5681","onkz","Homberg Efze","2018-03-08T12:14:34.847Z"
"5682","onkz","Borken Hessen","2018-03-08T12:14:34.847Z"
"5683","onkz","Wabern Hess","2018-03-08T12:14:34.847Z"
"5684","onkz","Frielendorf","2018-03-08T12:14:34.847Z"
"5685","onkz","Knüllwald","2018-03-08T12:14:34.847Z"
"5686","onkz","Schwarzenborn Knüll","2018-03-08T12:14:34.847Z"
"5691","onkz","Bad Arolsen","2018-03-08T12:14:34.847Z"
"5692","onkz","Wolfhagen","2018-03-08T12:14:34.847Z"
"5693","onkz","Volkmarsen","2018-03-08T12:14:34.847Z"
"5694","onkz","Diemelstadt","2018-03-08T12:14:34.847Z"
"5695","onkz","Twistetal","2018-03-08T12:14:34.847Z"
"5696","onkz","Bad Arolsen-Landau","2018-03-08T12:14:34.847Z"
"5702","onkz","Petershagen-Lahde","2018-03-08T12:14:34.847Z"
"5703","onkz","Hille","2018-03-08T12:14:34.847Z"
"5704","onkz","Petershagen-Friedewalde","2018-03-08T12:14:34.847Z"
"5705","onkz","Petershagen-Windheim","2018-03-08T12:14:34.847Z"
"5706","onkz","Porta Westfalica","2018-03-08T12:14:34.847Z"
"5707","onkz","Petershagen Weser","2018-03-08T12:14:34.847Z"
"571","onkz","Minden Westf","2018-03-08T12:14:34.847Z"
"5721","onkz","Stadthagen","2018-03-08T12:14:34.847Z"
"5722","onkz","Bückeburg","2018-03-08T12:14:34.847Z"
"5723","onkz","Bad Nenndorf","2018-03-08T12:14:34.847Z"
"5724","onkz","Obernkirchen","2018-03-08T12:14:34.847Z"
"5725","onkz","Lindhorst b Stadthagen","2018-03-08T12:14:34.847Z"
"5726","onkz","Wiedensahl","2018-03-08T12:14:34.847Z"
"5731","onkz","Bad Oeynhausen","2018-03-08T12:14:34.847Z"
"5732","onkz","Löhne","2018-03-08T12:14:34.847Z"
"5733","onkz","Vlotho","2018-03-08T12:14:34.847Z"
"5734","onkz","Bergkirchen Westf","2018-03-08T12:14:34.847Z"
"5741","onkz","Lübbecke","2018-03-08T12:14:34.847Z"
"5742","onkz","Preussisch Oldendorf","2018-03-08T12:14:34.847Z"
"5743","onkz","Espelkamp-Gestringen","2018-03-08T12:14:34.847Z"
"5744","onkz","Hüllhorst","2018-03-08T12:14:34.847Z"
"5745","onkz","Stemwede-Levern","2018-03-08T12:14:34.847Z"
"5746","onkz","Rödinghausen","2018-03-08T12:14:34.847Z"
"5751","onkz","Rinteln","2018-03-08T12:14:34.847Z"
"5752","onkz","Auetal-Hattendorf","2018-03-08T12:14:34.847Z"
"5753","onkz","Auetal-Bernsen","2018-03-08T12:14:34.847Z"
"5754","onkz","Extertal-Bremke","2018-03-08T12:14:34.847Z"
"5755","onkz","Kalletal-Varenholz","2018-03-08T12:14:34.847Z"
"5761","onkz","Stolzenau","2018-03-08T12:14:34.847Z"
"5763","onkz","Uchte","2018-03-08T12:14:34.847Z"
"5764","onkz","Steyerberg","2018-03-08T12:14:34.847Z"
"5765","onkz","Raddestorf","2018-03-08T12:14:34.847Z"
"5766","onkz","Rehburg-Loccum","2018-03-08T12:14:34.847Z"
"5767","onkz","Warmsen","2018-03-08T12:14:34.847Z"
"5768","onkz","Petershagen-Heimsen","2018-03-08T12:14:34.847Z"
"5769","onkz","Steyerberg-Voigtei","2018-03-08T12:14:34.847Z"
"5771","onkz","Rahden Westf","2018-03-08T12:14:34.847Z"
"5772","onkz","Espelkamp","2018-03-08T12:14:34.847Z"
"5773","onkz","Stemwede-Wehdem","2018-03-08T12:14:34.847Z"
"5774","onkz","Wagenfeld-Ströhen","2018-03-08T12:14:34.847Z"
"5775","onkz","Diepenau","2018-03-08T12:14:34.847Z"
"5776","onkz","Preussisch Ströhen","2018-03-08T12:14:34.847Z"
"5777","onkz","Diepenau-Essern","2018-03-08T12:14:34.847Z"
"5802","onkz","Wrestedt","2018-03-08T12:14:34.847Z"
"5803","onkz","Rosche","2018-03-08T12:14:34.847Z"
"5804","onkz","Rätzlingen Kr Uelzen","2018-03-08T12:14:34.847Z"
"5805","onkz","Oetzen","2018-03-08T12:14:34.847Z"
"5806","onkz","Barum b Bad Bevensen","2018-03-08T12:14:34.847Z"
"5807","onkz","Altenmedingen","2018-03-08T12:14:34.847Z"
"5808","onkz","Gerdau","2018-03-08T12:14:34.847Z"
"581","onkz","Uelzen","2018-03-08T12:14:34.847Z"
"5820","onkz","Suhlendorf","2018-03-08T12:14:34.847Z"
"5821","onkz","Bad Bevensen","2018-03-08T12:14:34.847Z"
"5822","onkz","Ebstorf","2018-03-08T12:14:34.847Z"
"5823","onkz","Bienenbüttel","2018-03-08T12:14:34.847Z"
"5824","onkz","Bad Bodenteich","2018-03-08T12:14:34.847Z"
"5825","onkz","Wieren","2018-03-08T12:14:34.847Z"
"5826","onkz","Suderburg","2018-03-08T12:14:34.847Z"
"5827","onkz","Unterlüß","2018-03-08T12:14:34.847Z"
"5828","onkz","Himbergen","2018-03-08T12:14:34.847Z"
"5829","onkz","Wriedel","2018-03-08T12:14:34.847Z"
"5831","onkz","Wittingen","2018-03-08T12:14:34.847Z"
"5832","onkz","Hankensbüttel","2018-03-08T12:14:34.847Z"
"5833","onkz","Brome","2018-03-08T12:14:34.847Z"
"5834","onkz","Wittingen-Knesebeck","2018-03-08T12:14:34.847Z"
"5835","onkz","Wahrenholz","2018-03-08T12:14:34.847Z"
"5836","onkz","Wittingen-Radenbeck","2018-03-08T12:14:34.847Z"
"5837","onkz","Sprakensehl","2018-03-08T12:14:34.847Z"
"5838","onkz","Gross Oesingen","2018-03-08T12:14:34.847Z"
"5839","onkz","Wittingen-Ohrdorf","2018-03-08T12:14:34.847Z"
"5840","onkz","Schnackenburg","2018-03-08T12:14:34.847Z"
"5841","onkz","Lüchow Wendland","2018-03-08T12:14:34.847Z"
"5842","onkz","Schnega","2018-03-08T12:14:34.847Z"
"5843","onkz","Wustrow Wendland","2018-03-08T12:14:34.847Z"
"5844","onkz","Clenze","2018-03-08T12:14:34.847Z"
"5845","onkz","Bergen Dumme","2018-03-08T12:14:34.847Z"
"5846","onkz","Gartow Niedersachs","2018-03-08T12:14:34.847Z"
"5848","onkz","Trebel","2018-03-08T12:14:34.847Z"
"5849","onkz","Waddeweitz","2018-03-08T12:14:34.847Z"
"5850","onkz","Neetze","2018-03-08T12:14:34.847Z"
"5851","onkz","Dahlenburg","2018-03-08T12:14:34.847Z"
"5852","onkz","Bleckede","2018-03-08T12:14:34.847Z"
"5853","onkz","Neu Darchau","2018-03-08T12:14:34.847Z"
"5854","onkz","Bleckede-Barskamp","2018-03-08T12:14:34.847Z"
"5855","onkz","Nahrendorf","2018-03-08T12:14:34.847Z"
"5857","onkz","Bleckede-Brackede","2018-03-08T12:14:34.847Z"
"5858","onkz","Hitzacker-Wietzetze","2018-03-08T12:14:34.847Z"
"5859","onkz","Thomasburg","2018-03-08T12:14:34.847Z"
"5861","onkz","Dannenberg Elbe","2018-03-08T12:14:34.847Z"
"5862","onkz","Hitzacker Elbe","2018-03-08T12:14:34.847Z"
"5863","onkz","Zernien","2018-03-08T12:14:34.847Z"
"5864","onkz","Jameln","2018-03-08T12:14:34.847Z"
"5865","onkz","Gusborn","2018-03-08T12:14:34.847Z"
"5872","onkz","Stoetze","2018-03-08T12:14:34.847Z"
"5873","onkz","Eimke","2018-03-08T12:14:34.847Z"
"5874","onkz","Soltendieck","2018-03-08T12:14:34.847Z"
"5875","onkz","Emmendorf","2018-03-08T12:14:34.847Z"
"5882","onkz","Gorleben","2018-03-08T12:14:34.847Z"
"5883","onkz","Lemgow","2018-03-08T12:14:34.847Z"
"5901","onkz","Fürstenau b Bramsche","2018-03-08T12:14:34.847Z"
"5902","onkz","Freren","2018-03-08T12:14:34.847Z"
"5903","onkz","Emsbüren","2018-03-08T12:14:34.847Z"
"5904","onkz","Lengerich Emsl","2018-03-08T12:14:34.847Z"
"5905","onkz","Beesten","2018-03-08T12:14:34.847Z"
"5906","onkz","Lünne","2018-03-08T12:14:34.847Z"
"5907","onkz","Geeste","2018-03-08T12:14:34.847Z"
"5908","onkz","Wietmarschen-Lohne","2018-03-08T12:14:34.847Z"
"5909","onkz","Wettrup","2018-03-08T12:14:34.847Z"
"591","onkz","Lingen (Ems)","2018-03-08T12:14:34.847Z"
"5921","onkz","Nordhorn","2018-03-08T12:14:34.847Z"
"5922","onkz","Bad Bentheim","2018-03-08T12:14:34.847Z"
"5923","onkz","Schüttorf","2018-03-08T12:14:34.847Z"
"5924","onkz","Bad Bentheim-Gildehaus","2018-03-08T12:14:34.847Z"
"5925","onkz","Wietmarschen","2018-03-08T12:14:34.847Z"
"5926","onkz","Engden","2018-03-08T12:14:34.847Z"
"5931","onkz","Meppen","2018-03-08T12:14:34.847Z"
"5932","onkz","Haren Ems","2018-03-08T12:14:34.847Z"
"5933","onkz","Lathen","2018-03-08T12:14:34.847Z"
"5934","onkz","Haren-Rütenbrock","2018-03-08T12:14:34.847Z"
"5935","onkz","Twist-Schöninghsdorf","2018-03-08T12:14:34.847Z"
"5936","onkz","Twist","2018-03-08T12:14:34.847Z"
"5937","onkz","Geeste-Gross Hesepe","2018-03-08T12:14:34.847Z"
"5939","onkz","Sustrum","2018-03-08T12:14:34.847Z"
"5941","onkz","Neuenhaus Dinkel","2018-03-08T12:14:34.847Z"
"5942","onkz","Uelsen","2018-03-08T12:14:34.847Z"
"5943","onkz","Emlichheim","2018-03-08T12:14:34.847Z"
"5944","onkz","Hoogstede","2018-03-08T12:14:34.847Z"
"5945","onkz","Wilsum","2018-03-08T12:14:34.847Z"
"5946","onkz","Georgsdorf","2018-03-08T12:14:34.847Z"
"5947","onkz","Laar Vechte","2018-03-08T12:14:34.847Z"
"5948","onkz","Itterbeck","2018-03-08T12:14:34.847Z"
"5951","onkz","Werlte","2018-03-08T12:14:34.847Z"
"5952","onkz","Sögel","2018-03-08T12:14:34.847Z"
"5953","onkz","Börger","2018-03-08T12:14:34.847Z"
"5954","onkz","Lorup","2018-03-08T12:14:34.847Z"
"5955","onkz","Esterwegen","2018-03-08T12:14:34.847Z"
"5956","onkz","Rastdorf","2018-03-08T12:14:34.847Z"
"5957","onkz","Lindern Oldenburg","2018-03-08T12:14:34.847Z"
"5961","onkz","Haselünne","2018-03-08T12:14:34.847Z"
"5962","onkz","Herzlake","2018-03-08T12:14:34.847Z"
"5963","onkz","Bawinkel","2018-03-08T12:14:34.847Z"
"5964","onkz","Lähden","2018-03-08T12:14:34.847Z"
"5965","onkz","Klein Berssen","2018-03-08T12:14:34.847Z"
"5966","onkz","Meppen-Apeldorn","2018-03-08T12:14:34.847Z"
"5971","onkz","Rheine","2018-03-08T12:14:34.847Z"
"5973","onkz","Neuenkirchen Kr Steinfurt","2018-03-08T12:14:34.847Z"
"5975","onkz","Rheine-Mesum","2018-03-08T12:14:34.847Z"
"5976","onkz","Salzbergen","2018-03-08T12:14:34.847Z"
"5977","onkz","Spelle","2018-03-08T12:14:34.847Z"
"5978","onkz","Hörstel-Dreierwalde","2018-03-08T12:14:34.847Z"
"6002","onkz","Ober-Mörlen","2018-03-08T12:14:34.847Z"
"6003","onkz","Rosbach v d Höhe","2018-03-08T12:14:34.847Z"
"6004","onkz","Lich-Eberstadt","2018-03-08T12:14:34.847Z"
"6007","onkz","Rosbach-Rodheim","2018-03-08T12:14:34.847Z"
"6008","onkz","Echzell","2018-03-08T12:14:34.847Z"
"6020","onkz","Heigenbrücken","2018-03-08T12:14:34.847Z"
"6021","onkz","Aschaffenburg","2018-03-08T12:14:34.847Z"
"6022","onkz","Obernburg a Main","2018-03-08T12:14:34.847Z"
"6023","onkz","Alzenau i Ufr","2018-03-08T12:14:34.847Z"
"6024","onkz","Schöllkrippen","2018-03-08T12:14:34.847Z"
"6026","onkz","Grossostheim","2018-03-08T12:14:34.847Z"
"6027","onkz","Stockstadt a Main","2018-03-08T12:14:34.847Z"
"6028","onkz","Sulzbach a Main","2018-03-08T12:14:34.847Z"
"6029","onkz","Mömbris","2018-03-08T12:14:34.847Z"
"6031","onkz","Friedberg Hess","2018-03-08T12:14:34.847Z"
"6032","onkz","Bad Nauheim","2018-03-08T12:14:34.847Z"
"6033","onkz","Butzbach","2018-03-08T12:14:34.847Z"
"6034","onkz","Wöllstadt","2018-03-08T12:14:34.847Z"
"6035","onkz","Reichelsheim Wetterau","2018-03-08T12:14:34.847Z"
"6036","onkz","Wölfersheim","2018-03-08T12:14:34.847Z"
"6039","onkz","Karben","2018-03-08T12:14:34.847Z"
"6041","onkz","Glauburg","2018-03-08T12:14:34.847Z"
"6042","onkz","Büdingen Hess","2018-03-08T12:14:34.847Z"
"6043","onkz","Nidda","2018-03-08T12:14:34.847Z"
"6044","onkz","Schotten Hess","2018-03-08T12:14:34.847Z"
"6045","onkz","Gedern","2018-03-08T12:14:34.847Z"
"6046","onkz","Ortenberg Hess","2018-03-08T12:14:34.847Z"
"6047","onkz","Altenstadt Hess","2018-03-08T12:14:34.847Z"
"6048","onkz","Büdingen-Eckartshausen","2018-03-08T12:14:34.847Z"
"6049","onkz","Kefenrod","2018-03-08T12:14:34.847Z"
"6050","onkz","Biebergemünd","2018-03-08T12:14:34.847Z"
"6051","onkz","Gelnhausen","2018-03-08T12:14:34.847Z"
"6052","onkz","Bad Orb","2018-03-08T12:14:34.847Z"
"6053","onkz","Wächtersbach","2018-03-08T12:14:34.847Z"
"6054","onkz","Birstein","2018-03-08T12:14:34.847Z"
"6055","onkz","Freigericht","2018-03-08T12:14:34.847Z"
"6056","onkz","Bad Soden-Salmünster","2018-03-08T12:14:34.847Z"
"6057","onkz","Flörsbachtal","2018-03-08T12:14:34.847Z"
"6058","onkz","Gründau","2018-03-08T12:14:34.847Z"
"6059","onkz","Jossgrund","2018-03-08T12:14:34.847Z"
"6061","onkz","Michelstadt","2018-03-08T12:14:34.847Z"
"6062","onkz","Erbach Odenw","2018-03-08T12:14:34.847Z"
"6063","onkz","Bad König","2018-03-08T12:14:34.847Z"
"6066","onkz","Michelstadt-Vielbrunn","2018-03-08T12:14:34.847Z"
"6068","onkz","Beerfelden","2018-03-08T12:14:34.847Z"
"6071","onkz","Dieburg","2018-03-08T12:14:34.847Z"
"6073","onkz","Babenhausen Hess","2018-03-08T12:14:34.847Z"
"6074","onkz","Rödermark","2018-03-08T12:14:34.847Z"
"6078","onkz","Gross-Umstadt","2018-03-08T12:14:34.847Z"
"6081","onkz","Usingen","2018-03-08T12:14:34.847Z"
"6082","onkz","Niederreifenberg","2018-03-08T12:14:34.847Z"
"6083","onkz","Weilrod","2018-03-08T12:14:34.847Z"
"6084","onkz","Schmitten Taunus","2018-03-08T12:14:34.847Z"
"6085","onkz","Waldsolms","2018-03-08T12:14:34.847Z"
"6086","onkz","Grävenwiesbach","2018-03-08T12:14:34.847Z"
"6087","onkz","Waldems","2018-03-08T12:14:34.847Z"
"6092","onkz","Heimbuchenthal","2018-03-08T12:14:34.847Z"
"6093","onkz","Laufach","2018-03-08T12:14:34.847Z"
"6094","onkz","Weibersbrunn","2018-03-08T12:14:34.847Z"
"6095","onkz","Bessenbach","2018-03-08T12:14:34.847Z"
"6096","onkz","Wiesen Unterfr","2018-03-08T12:14:34.847Z"
"6101","onkz","Bad Vilbel","2018-03-08T12:14:34.847Z"
"6102","onkz","Neu-Isenburg","2018-03-08T12:14:34.847Z"
"6103","onkz","Langen Hess","2018-03-08T12:14:34.847Z"
"6104","onkz","Heusenstamm","2018-03-08T12:14:34.847Z"
"6105","onkz","Mörfelden-Walldorf","2018-03-08T12:14:34.847Z"
"6106","onkz","Rodgau","2018-03-08T12:14:34.847Z"
"6107","onkz","Kelsterbach","2018-03-08T12:14:34.847Z"
"6108","onkz","Mühlheim am Main","2018-03-08T12:14:34.847Z"
"6109","onkz","Frankfurt-Bergen-Enkheim","2018-03-08T12:14:34.847Z"
"611","onkz","Wiesbaden","2018-03-08T12:14:34.847Z"
"6120","onkz","Aarbergen","2018-03-08T12:14:34.847Z"
"6122","onkz","Hofheim-Wallau","2018-03-08T12:14:34.847Z"
"6123","onkz","Eltville am Rhein","2018-03-08T12:14:34.847Z"
"6124","onkz","Bad Schwalbach","2018-03-08T12:14:34.847Z"
"6126","onkz","Idstein","2018-03-08T12:14:34.847Z"
"6127","onkz","Niedernhausen Taunus","2018-03-08T12:14:34.847Z"
"6128","onkz","Taunusstein","2018-03-08T12:14:34.847Z"
"6129","onkz","Schlangenbad","2018-03-08T12:14:34.847Z"
"6130","onkz","Schwabenheim an der Selz","2018-03-08T12:14:34.847Z"
"6131","onkz","Mainz","2018-03-08T12:14:34.847Z"
"6132","onkz","Ingelheim am Rhein","2018-03-08T12:14:34.847Z"
"6133","onkz","Oppenheim","2018-03-08T12:14:34.847Z"
"6134","onkz","Mainz-Kastel","2018-03-08T12:14:34.847Z"
"6135","onkz","Bodenheim Rhein","2018-03-08T12:14:34.847Z"
"6136","onkz","Nieder-Olm","2018-03-08T12:14:34.847Z"
"6138","onkz","Mommenheim","2018-03-08T12:14:34.847Z"
"6139","onkz","Budenheim","2018-03-08T12:14:34.847Z"
"6142","onkz","Rüsselsheim","2018-03-08T12:14:34.847Z"
"6144","onkz","Bischofsheim b Rüsselsheim","2018-03-08T12:14:34.847Z"
"6145","onkz","Flörsheim am Main","2018-03-08T12:14:34.847Z"
"6146","onkz","Hochheim am Main","2018-03-08T12:14:34.847Z"
"6147","onkz","Trebur","2018-03-08T12:14:34.847Z"
"6150","onkz","Weiterstadt","2018-03-08T12:14:34.847Z"
"6151","onkz","Darmstadt","2018-03-08T12:14:34.847Z"
"6152","onkz","Gross-Gerau","2018-03-08T12:14:34.847Z"
"6154","onkz","Ober-Ramstadt","2018-03-08T12:14:34.847Z"
"6155","onkz","Griesheim Hess","2018-03-08T12:14:34.847Z"
"6157","onkz","Pfungstadt","2018-03-08T12:14:34.847Z"
"6158","onkz","Riedstadt","2018-03-08T12:14:34.847Z"
"6159","onkz","Messel","2018-03-08T12:14:34.847Z"
"6161","onkz","Brensbach","2018-03-08T12:14:34.847Z"
"6162","onkz","Reinheim Odenw","2018-03-08T12:14:34.847Z"
"6163","onkz","Höchst i Odw","2018-03-08T12:14:34.847Z"
"6164","onkz","Reichelsheim Odenwald","2018-03-08T12:14:34.847Z"
"6165","onkz","Breuberg","2018-03-08T12:14:34.847Z"
"6166","onkz","Fischbachtal","2018-03-08T12:14:34.847Z"
"6167","onkz","Modautal","2018-03-08T12:14:34.847Z"
"6171","onkz","Oberursel Taunus","2018-03-08T12:14:34.847Z"
"6172","onkz","Bad Homburg v d Höhe","2018-03-08T12:14:34.847Z"
"6173","onkz","Kronberg im Taunus","2018-03-08T12:14:34.847Z"
"6174","onkz","Königstein im Taunus","2018-03-08T12:14:34.847Z"
"6175","onkz","Friedrichsdorf Taunus","2018-03-08T12:14:34.847Z"
"6181","onkz","Hanau","2018-03-08T12:14:34.847Z"
"6182","onkz","Seligenstadt","2018-03-08T12:14:34.847Z"
"6183","onkz","Erlensee","2018-03-08T12:14:34.847Z"
"6184","onkz","Langenselbold","2018-03-08T12:14:34.847Z"
"6185","onkz","Hammersbach Hess","2018-03-08T12:14:34.847Z"
"6186","onkz","Grosskrotzenburg","2018-03-08T12:14:34.847Z"
"6187","onkz","Schöneck","2018-03-08T12:14:34.847Z"
"6188","onkz","Kahl a Main","2018-03-08T12:14:34.847Z"
"6190","onkz","Hattersheim a Main","2018-03-08T12:14:34.847Z"
"6192","onkz","Hofheim am Taunus","2018-03-08T12:14:34.847Z"
"6195","onkz","Kelkheim Taunus","2018-03-08T12:14:34.847Z"
"6196","onkz","Bad Soden am Taunus","2018-03-08T12:14:34.847Z"
"6198","onkz","Eppstein","2018-03-08T12:14:34.847Z"
"6201","onkz","Weinheim Bergstr","2018-03-08T12:14:34.847Z"
"6202","onkz","Schwetzingen","2018-03-08T12:14:34.847Z"
"6203","onkz","Ladenburg","2018-03-08T12:14:34.847Z"
"6204","onkz","Viernheim","2018-03-08T12:14:34.847Z"
"6205","onkz","Hockenheim","2018-03-08T12:14:34.847Z"
"6206","onkz","Lampertheim","2018-03-08T12:14:34.847Z"
"6207","onkz","Wald-Michelbach","2018-03-08T12:14:34.847Z"
"6209","onkz","Mörlenbach","2018-03-08T12:14:34.847Z"
"621","onkz","Mannheim","2018-03-08T12:14:34.847Z"
"6220","onkz","Wilhelmsfeld","2018-03-08T12:14:34.847Z"
"6221","onkz","Heidelberg","2018-03-08T12:14:34.847Z"
"6222","onkz","Wiesloch","2018-03-08T12:14:34.847Z"
"6223","onkz","Neckargemünd","2018-03-08T12:14:34.847Z"
"6224","onkz","Sandhausen Baden","2018-03-08T12:14:34.847Z"
"6226","onkz","Meckesheim","2018-03-08T12:14:34.847Z"
"6227","onkz","Walldorf Baden","2018-03-08T12:14:34.847Z"
"6228","onkz","Schönau Odenw","2018-03-08T12:14:34.847Z"
"6229","onkz","Neckarsteinach","2018-03-08T12:14:34.847Z"
"6231","onkz","Hochdorf-Assenheim","2018-03-08T12:14:34.847Z"
"6232","onkz","Speyer","2018-03-08T12:14:34.847Z"
